1.12535176e-07	0.01831564	0.01831564
9.972028e-07	0.031078467	0.03213029
7.179939e-07	0.016576124	0.049036648
4.052209e-06	0.019616101	0.093074895
2.6335898e-05	0.029783865	0.1519215
0.00012647996	0.03727194	0.24719052
6.47499e-05	0.018395398	0.29380578
0.00031100435	0.036956158	0.3491943
0.0014292011	0.058835343	0.46401313
0.005573755	0.08852275	0.59460723
0.017452862	0.114533134	0.7470749
0.041563667	0.12537472	0.8893645
0.028859762	0.07175378	0.93474126
0.015969723	0.036666017	0.95451385
0.008669792	0.017445091	0.9725506
0.007154973	0.008871704	0.99760985
0.021246584	0.019210136	0.9993497
0.021246584	0.019210136	0.9993497
0.052510254	0.023660084	0.9534528
0.1277859	0.03874351	0.87293917
0.26497948	0.06556335	0.7801666
0.4497607	0.082705684	0.6256027
0.6775788	0.14021568	0.54613185
0.889952	0.20031032	0.4237794
0.9965682	0.28223115	0.32091594
0.98603237	0.18793553	0.25182033
0.95623624	0.11422046	0.20368394
0.9998092	0.12366436	0.118799314
0.99563575	0.072160766	0.08903063
0.96747094	0.038011365	0.0709866
0.99368936	0.049871143	0.03762118
0.9974211	0.024845956	0.030128576
