1.1253517471925912e-07	0.01831563888873418	0.01831563888873418
3.90893843426485e-09	0.0011592291739045903	0.039163895098987066
1.4112996987723322e-08	2.8984927684388945e-05	0.3539207320612433
7.97231261406337e-07	2.511938873457325e-05	0.7844136876836364
4.7578626962421584e-08	1.2201429569913675e-05	0.5761300998449013
2.956156657450102e-07	2.3198798216974168e-05	0.6887097514646233
1.8615358677931832e-08	0.00016809675559544197	0.1988667094471359
1.6147527291224504e-06	0.0031762714436979057	0.20775605019774698
1.5701391846382166e-05	0.021359579822111584	0.15528347807745954
0.016493472653797147	0.2245339529870341	0.5240494856084099
7.632878187633998e-05	0.05528546493182058	0.1499447069888847
0.00228204485500355	0.13625234475490808	0.3289201384570728
0.000446921120593142	0.10175805006429742	0.2015559321125042
0.008308587156285687	0.22088390214141498	0.39800060647074187
0.0008557536368734276	0.08757783832364079	0.3000319737985924
0.006259435887477293	0.11716081943779186	0.5372942007810386
0.06791872702297248	0.08718616009973809	0.9939352022029085
0.7244345491151667	0.037804050114227855	0.21382213671524133
0.9994484583094164	0.01885945138155018	0.020698700075854237
0.9999551344431038	0.018254575637573295	0.018749650028497804
