1.12535176e-07	0.01831564
1.3200847e-07	0.019833155
1.5472746e-07	0.021459235
1.8121158e-07	0.023200067
2.1205912e-07	0.025062058
2.4795935e-07	0.027051836
2.8970564e-07	0.029176243
3.3820925e-07	0.03144232
3.9451814e-07	0.033857305
4.5983344e-07	0.03642862
5.3553396e-07	0.039163865
6.2319793e-07	0.04207083
7.2463206e-07	0.045157418
8.419019e-07	0.0484317
9.773687e-07	0.051901843
1.1337244e-06	0.055576157
1.3140425e-06	0.059462998
1.521822e-06	0.06357079
1.7610464e-06	0.06790802
2.036246e-06	0.07248315
2.3525683e-06	0.077304654
2.7158585e-06	0.082380936
3.1327381e-06	0.08772035
3.6107217e-06	0.09333115
4.1583057e-06	0.099221416
4.785099e-06	0.10539907
5.501977e-06	0.111871816
6.321188e-06	0.11864711
7.2565654e-06	0.12573215
8.323702e-06	0.13313368
9.540123e-06	0.1408582
1.0925575e-05	0.14891171
1.2502222e-05	0.15729982
1.42949475e-05	0.1660275
1.6331665e-05	0.17509936
1.8643665e-05	0.1845192
2.126592e-05	0.19429033
2.4237623e-05	0.20441525
2.7602497e-05	0.21489584
3.1409367e-05	0.22573315
3.5712685e-05	0.23692733
4.057312e-05	0.24847779
4.6058176e-05	0.26038295
5.224299e-05	0.27264032
5.9210863e-05	0.28524637
6.705446e-05	0.2981967
7.5876356e-05	0.31148568
8.579022e-05	0.32510668
9.692183e-05	0.33905196
0.000109410335	0.35331264
0.0001234091	0.36787874
0.00013908776	0.38273904
0.00015663281	0.39788115
0.00017625016	0.4132916
0.00019816584	0.42895558
0.0002226284	0.4448572
0.00024991095	0.46097937
0.00028031226	0.47730392
0.00031416063	0.49381125
0.00035181452	0.510481
0.00039366653	0.5272915
0.00044014497	0.5442199
0.0004917173	0.5612427
0.0005488933	0.57833517
0.0006122276	0.5954715
0.0006823235	0.61262536
0.0007598368	0.62976927
0.0008454793	0.6468753
0.00094002235	0.6639146
0.0010443014	0.6808579
0.0011592212	0.69767517
0.001285758	0.71433616
0.0014249664	0.73081017
0.001577984	0.7470662
0.0017460361	0.7630731
0.0019304403	0.77879965
0.002132613	0.7942147
0.0023540757	0.80928725
0.002596458	0.8239864
0.002861506	0.83828163
0.0031510927	0.8521429
0.0034672057	0.86554056
0.0038119806	0.87844586
0.004187688	0.8908307
0.004596748	0.90266764
0.005041729	0.9139305
0.005525363	0.9245938
0.006050554	0.93463355
0.0066203615	0.9440269
0.0072380365	0.95275205
0.007907012	0.9607889
0.008630907	0.9681188
0.009413546	0.9747245
0.011171318	0.98059046
0.011171318	0.9857029
0.0132149635	0.99004954
0.0132149635	0.9936202
0.015582514	0.9964063
0.015582514	0.99840117
0.018315535	0.99960005
0.021459127	1.0
0.021459127	0.9996001
0.023199946	0.99840134
0.025061928	0.9964067
0.027051702	0.99362063
0.02917611	0.9900501
0.03144218	0.9857035
0.036428463	0.9805912
0.036428463	0.97472525
0.042070646	0.96811974
0.042070646	0.96079
0.04843149	0.9527531
0.04843149	0.94402814
0.055575926	0.93463486
0.055575956	0.9245952
0.06357056	0.9139319
0.06357056	0.90266913
0.07248293	0.8908323
0.07248293	0.87844753
0.0823807	0.8655423
0.0823807	0.85214466
0.09333089	0.8382835
0.093330905	0.8239884
0.10539879	0.8092893
0.10539879	0.79421675
0.11864689	0.7788018
0.11864689	0.76307523
0.1331334	0.74706835
0.1331334	0.7308123
0.14891143	0.7143384
0.14891143	0.69767743
0.16602719	0.68086016
0.16602719	0.6639169
0.18451884	0.64687765
0.18451884	0.6297716
0.20441489	0.6126276
0.20441489	0.5954738
0.22573273	0.57833743
0.22573273	0.56124496
0.24847737	0.54422224
0.24847737	0.52729374
0.2726399	0.51048326
0.2726399	0.49381348
0.29819623	0.4773061
0.29819623	0.46098158
0.32510617	0.44485936
0.32510617	0.42895767
0.3533121	0.4132937
0.3533121	0.3978832
0.38273844	0.38274103
0.38273844	0.3678807
0.413291	0.35331455
0.42895502	0.33905378
0.4609788	0.3251085
0.4609788	0.31148744
0.49381068	0.29819843
0.49381068	0.2852481
0.5272908	0.272642
0.5272908	0.26038456
0.5612421	0.24847932
0.5612421	0.2369288
0.59547085	0.22573456
0.59547085	0.21489725
0.62976867	0.2044166
0.62976867	0.1942916
0.663914	0.18452045
0.663914	0.17510055
0.6976746	0.1660287
0.6976746	0.15730093
0.73080957	0.1489128
0.73080957	0.14085922
0.7630725	0.13313466
0.7630725	0.12573308
0.7942142	0.11864802
0.7942142	0.111872695
0.82398576	0.1053999
0.8521422	0.09922221
0.8521422	0.0933319
0.87844527	0.08772108
0.87844527	0.08238162
0.90266705	0.0773053
0.90266705	0.072483756
0.92459327	0.0679086
0.92459327	0.06357135
0.9440264	0.05946352
0.9440264	0.055576656
0.96078855	0.051902313
0.96078855	0.048432138
0.9747241	0.045157827
0.9747241	0.042071216
0.9857025	0.03916424
0.9857025	0.036428966
0.9900493	0.033857636
0.9900493	0.03144263
0.99362	0.029176528
0.99640614	0.027052108
0.99640614	0.02506231
0.99840105	0.0232003
