1.0	1.0
1.0	0.99
1.0	0.98
1.0	0.97
1.0	0.96000004
1.0	0.95000005
1.0	0.94000006
1.0	0.93000007
1.0	0.9200001
1.0	0.9100001
1.0	0.9000001
1.0	0.8900001
1.0	0.8800001
1.0	0.8700001
1.0	0.86000013
1.0	0.85000014
1.0	0.84000015
1.0	0.83000016
1.0	0.8200002
1.0	0.8100002
1.0	0.8000002
1.0	0.7900002
1.0	0.7800002
1.0	0.7700002
1.0	0.7600002
1.0	0.75000024
1.0	0.74000025
1.0	0.73000026
1.0	0.72000027
1.0	0.7100003
1.0	0.7000003
1.0	0.6900003
1.0	0.6800003
1.0	0.6700003
1.0	0.6600003
1.0	0.65000033
1.0	0.64000034
1.0	0.63000035
1.0	0.62000036
1.0	0.6100004
1.0	0.6000004
1.0	0.5900004
1.0	0.5800004
1.0	0.5700004
1.0	0.5600004
1.0	0.5500004
1.0	0.54000044
1.0	0.53000045
1.0	0.52000046
1.0	0.51000047
1.0	0.5000005
1.0	0.4900005
1.0	0.4800005
1.0	0.4700005
1.0	0.46000051
1.0	0.45000052
1.0	0.44000053
1.0	0.43000054
1.0	0.42000055
1.0	0.41000056
1.0	0.40000057
1.0	0.39000058
1.0	0.3800006
1.0	0.3700006
1.0	0.3600006
1.0	0.35000062
1.0	0.34000063
1.0	0.33000064
1.0	0.32000065
1.0	0.31000066
1.0	0.30000067
1.0	0.29000068
1.0	0.2800007
1.0	0.2700007
1.0	0.2600007
1.0	0.25000072
1.0	0.24000071
1.0	0.2300007
1.0	0.2200007
1.0	0.2100007
1.0	0.20000069
1.0	0.19000068
1.0	0.18000068
1.0	0.17000067
1.0	0.16000067
1.0	0.15000066
1.0	0.14000066
1.0	0.13000065
1.0	0.12000065
1.0	0.110000655
1.0	0.10000066
1.0	0.09000066
1.0	0.08000066
0.99	0.07000066
1.0	0.060000665
0.99	0.050000668
1.0	0.04000067
0.99	0.03000067
1.0	0.02000067
0.99	0.01000067
0.98	6.7055225e-07
0.99	-0.009999329
0.99	-0.019999329
0.99	-0.029999329
0.99	-0.03999933
0.99	-0.049999326
0.99	-0.059999324
0.98	-0.06999932
0.99	-0.07999932
0.98	-0.08999932
0.99	-0.099999316
0.98	-0.109999314
0.99	-0.11999931
0.98	-0.12999931
0.99	-0.13999932
0.98	-0.14999932
0.99	-0.15999933
0.98	-0.16999933
0.99	-0.17999934
0.98	-0.18999934
0.99	-0.19999935
0.98	-0.20999935
0.99	-0.21999936
0.98	-0.22999936
0.99	-0.23999937
0.98	-0.24999937
0.99	-0.25999936
0.98	-0.26999936
0.99	-0.27999935
0.98	-0.28999934
0.99	-0.29999933
0.98	-0.30999932
0.99	-0.3199993
0.98	-0.3299993
0.99	-0.3399993
0.98	-0.34999928
0.99	-0.35999927
0.98	-0.36999926
0.99	-0.37999925
0.98	-0.38999924
0.99	-0.39999923
0.98	-0.40999922
0.99	-0.4199992
0.98	-0.4299992
0.99	-0.4399992
0.98	-0.44999918
0.99	-0.45999917
0.98	-0.46999916
0.99	-0.47999915
0.98	-0.48999915
0.99	-0.49999914
0.98	-0.50999916
0.98	-0.51999915
0.97	-0.52999914
0.98	-0.5399991
0.97	-0.5499991
0.98	-0.5599991
0.97	-0.5699991
0.98	-0.5799991
0.97	-0.5899991
0.98	-0.59999907
0.97	-0.60999906
0.98	-0.61999905
0.97	-0.62999904
0.98	-0.63999903
0.97	-0.649999
0.98	-0.659999
0.97	-0.669999
0.98	-0.679999
0.97	-0.689999
0.98	-0.699999
0.97	-0.70999897
0.98	-0.71999896
0.97	-0.72999895
0.98	-0.73999894
0.97	-0.7499989
0.96000004	-0.7599989
0.97	-0.7699989
0.96000004	-0.7799989
0.97	-0.7899989
0.96000004	-0.7999989
0.97	-0.80999887
0.96000004	-0.81999886
0.97	-0.82999885
0.96000004	-0.83999884
0.97	-0.84999883
0.96000004	-0.8599988
0.97	-0.8699988
0.96000004	-0.8799988
0.97	-0.8899988
0.96000004	-0.8999988
0.97	-0.9099988
0.97	-0.91999876
0.98	-0.92999876
0.98	-0.93999875
0.98	-0.94999874
0.99	-0.9599987
0.99	-0.9699987
