1.12535176e-07	0.01831564
1.5522346e-07	0.021493254
2.1340703e-07	0.02513993
2.9244293e-07	0.029309494
3.9944507e-07	0.034059204
5.43818e-07	0.03944959
7.379607e-07	0.045544177
9.981466e-07	0.052408915
1.3456661e-06	0.06011175
1.8082703e-06	0.068721995
2.4219771e-06	0.07830944
3.233403e-06	0.08894358
4.3026052e-06	0.10069248
5.706699e-06	0.11362178
7.544332e-06	0.12779331
9.941173e-06	0.14326389
1.3056824e-05	0.16008376
1.7093042e-05	0.17829534
2.2304013e-05	0.19793141
2.9008746e-05	0.21901384
3.7605932e-05	0.24155179
4.859223e-05	0.26554072
6.258328e-05	0.29096046
8.034006e-05	0.31777436
0.00010279885	0.3459281
0.00013110698	0.37534857
0.00016666576	0.40594375
0.00021117771	0.43760166
0.0002667058	0.4701907
0.00033573658	0.50356
0.00042125685	0.53753954
0.0005268383	0.5719415
0.00065673346	0.6065616
0.0008159886	0.6411804
0.0010105552	0.67556566
0.0012474365	0.7094748
0.0015348254	0.7426573
0.0018822666	0.7748575
0.002300839	0.8058188
0.0028033177	0.8352856
0.0034044043	0.8630075
0.004120897	0.88874304
0.004971924	0.9122626
0.0059791477	0.93335223
0.007166972	0.9518168
0.008562786	0.96748257
0.010197071	0.98020065
0.01210371	0.9898488
0.014320014	0.99633366
0.016886905	0.99959195
0.019849023	0.99959195
0.023254676	0.99633366
0.02715585	0.9898488
0.031608112	0.98020065
0.036670413	0.9674825
0.042404816	0.9518167
0.048876043	0.9333523
0.05615125	0.9122626
0.06429909	0.88874304
0.07338921	0.8630075
0.08349139	0.8352854
0.09467454	0.80581874
0.10700558	0.77485764
0.120548554	0.7426573
0.13536291	0.7094748
0.15150234	0.67556566
0.16901335	0.64118034
0.18793361	0.60656166
0.20829087	0.5719416
0.23010077	0.53753954
0.25336576	0.50356
0.27807364	0.4701907
0.30419618	0.4376016
0.3316878	0.40594384
0.3604853	0.37534866
0.39050585	0.3459281
0.4216476	0.31777436
0.45378882	0.29096046
0.48678806	0.26554066
0.5204847	0.24155185
0.5547001	0.21901384
0.5892377	0.19793141
0.6238854	0.17829534
0.6584173	0.16008376
0.69259536	0.14326385
0.7261726	0.12779334
0.7588962	0.11362178
0.7905091	0.10069248
0.8207548	0.08894358
0.84938	0.07830944
0.87613827	0.06872198
0.9007935	0.06011178
0.92312384	0.052408915
0.9429241	0.045544177
0.96000946	0.03944959
0.97421837	0.03405919
0.98541504	0.02930948
0.9934913	0.02513994
0.99836886	0.021493254
1.0	0.01831564
