0	0.10325232148170471
2	0.10956379026174545
4	0.11562644690275192
6	0.12145042419433594
8	0.1270454227924347
10	0.13242076337337494
12	0.13758538663387299
14	0.1425478756427765
16	0.14731645584106445
18	0.15189899504184723
20	0.15630309283733368
22	0.160535991191864
24	0.16460464894771576
26	0.16851577162742615
28	0.17227575182914734
30	0.1758907437324524
32	0.17936664819717407
34	0.18270912766456604
36	0.18592360615730286
38	0.18901529908180237
40	0.19198919832706451
42	0.19485008716583252
44	0.19760258495807648
46	0.20025107264518738
48	0.20279981195926666
50	0.20525284111499786
52	0.20761404931545258
54	0.20988717675209045
56	0.2120758295059204
58	0.21418341994285583
60	0.21621325612068176
62	0.2181684970855713
64	0.22005218267440796
66	0.22186721861362457
68	0.22361640632152557
70	0.22530241310596466
72	0.22692780196666718
74	0.2284950613975525
76	0.23000654578208923
78	0.23146452009677887
80	0.2328711599111557
82	0.23422855138778687
84	0.23553870618343353
86	0.23680353164672852
88	0.23802489042282104
90	0.239204540848732
92	0.24034418165683746
94	0.24144543707370758
96	0.2425098717212677
98	0.2435389757156372
100	0.2445341795682907
102	0.24549688398838043
104	0.24642838537693024
106	0.2473299652338028
108	0.248202845454216
110	0.24904818832874298
112	0.24986709654331207
114	0.2506606876850128
116	0.251429945230484
118	0.252175897359848
120	0.2528994381427765
122	0.2536015212535858
124	0.25428301095962524
126	0.25494474172592163
128	0.25558751821517944
130	0.25621211528778076
132	0.2568192481994629
134	0.2574096620082855
136	0.2579840123653412
138	0.2585429549217224
140	0.25908711552619934
142	0.2596170902252197
144	0.26013344526290894
146	0.2606367766857147
148	0.2611275911331177
150	0.261606365442276
152	0.2620736360549927
154	0.26252982020378113
156	0.26297539472579956
158	0.2634108066558838
160	0.26383644342422485
162	0.2642526924610138
164	0.26465997099876404
166	0.26505863666534424
168	0.26544898748397827
170	0.26583144068717957
172	0.2662062644958496
174	0.26657378673553467
176	0.26693427562713623
178	0.26728805899620056
180	0.2676353454589844
182	0.26797646284103394
184	0.26831164956092834
186	0.2686411142349243
188	0.26896509528160095
190	0.26928383111953735
192	0.26959753036499023
194	0.2699064016342163
196	0.2702106237411499
198	0.27051040530204773
200	0.27080589532852173
202	0.2710973024368286
204	0.2713847756385803
206	0.2716684639453888
208	0.27194854617118835
210	0.27222514152526855
212	0.27249839901924133
214	0.27276846766471863
216	0.27303546667099
218	0.27329951524734497
220	0.2735607326030731
222	0.273819237947464
224	0.27407512068748474
226	0.2743285000324249
228	0.2745794951915741
230	0.2748281955718994
232	0.27507466077804565
234	0.27531901001930237
236	0.2755613327026367
238	0.2758016586303711
240	0.27604013681411743
242	0.2762767970561981
244	0.2765117585659027
246	0.2767450511455536
248	0.27697673439979553
250	0.2772068977355957
252	0.2774356007575989
254	0.27766287326812744
256	0.27788880467414856
258	0.2781134247779846
260	0.278336763381958
262	0.2785589098930359
264	0.27877992391586304
266	0.27899983525276184
268	0.2792186737060547
270	0.27943646907806396
272	0.27965331077575684
274	0.2798691987991333
276	0.28008419275283813
278	0.2802983224391937
280	0.28051161766052246
282	0.28072407841682434
284	0.28093579411506653
286	0.28114673495292664
288	0.28135696053504944
290	0.2815665304660797
292	0.28177544474601746
294	0.28198373317718506
